event_id,source_camera,source_pixel_x,source_pixel_y,renderer_median_event_depth,world_x,world_y,world_z,event_normal_x,event_normal_y,event_normal_z,chart_u,chart_v,chart_n,fixed_projected_u,fixed_projected_v,fixed_projected_n,fixed_is_u_min_owner,fixed_is_u_max_owner,fixed_is_v_min_owner,fixed_is_v_max_owner,fixed_leave_one_out_delta_u_span,fixed_extent_reduction_u_span,fixed_leave_one_out_delta_v_span,fixed_extent_reduction_v_span,fixed_leave_one_out_delta_rectangular_chart_area,fixed_extent_reduction_rectangular_chart_area,fixed_relative_area_change,pca_pca_origin_shift_world,pca_axis_u_angle_degrees,pca_axis_v_angle_degrees,pca_axis_n_angle_degrees,pca_right_handed_sign_alignment,pca_joint_axis_rotation_angle_degrees,pca_leave_one_out_delta_u_span,pca_extent_reduction_u_span,pca_leave_one_out_delta_v_span,pca_extent_reduction_v_span,pca_leave_one_out_delta_rectangular_chart_area,pca_extent_reduction_rectangular_chart_area,review_extrema_owner,fixed_area_rank,pca_area_rank,fixed_area_leverage_is_not_a_decision,pca_orientation_is_not_a_decision
40,DSC08043.JPG,222.0,215.0,3.4293646812438965,1.301455829478782,1.5721653329202507,0.9314503431281884,-0.40864511630854405,-0.38193643562357593,-0.828935297873323,0.9727885744807409,0.9643838272502764,1.7767208770462528,0.9727885744807409,0.9643838272502764,1.7767208770462528,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,4.425273566043455e-05,0.0025991684233895337,0.00254510353575834,0.0006250346190373218,"[1, 1, 1]",0.0026099708157505713,9.757599768400738e-06,-9.757599768400738e-06,-1.2651570436617021e-05,1.2651570436617021e-05,-3.6920960049258156e-06,3.6920960049258156e-06,False,45,1432,True,True
41,DSC08043.JPG,223.0,215.0,3.421736478805542,1.2982281756085743,1.5638961551810893,0.9389142804133976,-0.2938850485752762,0.9535488761929627,-0.06615224058976038,0.9780552169568612,0.9546074537474327,1.7733753714122908,0.9780552169568612,0.9546074537474327,1.7733753714122908,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,4.00838268608153e-05,0.0006363317661401861,0.0005990486225123721,0.00021739900406424691,"[1, 1, 1]",0.0006368052616343412,2.5678612367574516e-06,-2.5678612367574516e-06,-2.8025498999273424e-06,2.8025498999273424e-06,-6.127008722600635e-08,6.127008722600635e-08,False,46,1582,True,True
42,DSC08043.JPG,224.0,215.0,3.4461171627044678,1.2840448337268846,1.5817865024588473,0.9301073474268537,-0.6190564642646637,0.2828862643526083,-0.7326284566495896,0.9566144635536151,0.9562332576033642,1.7850563232829384,0.9566144635536151,0.9562332576033642,1.7850563232829384,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,5.43395999622524e-05,0.002135784017285683,0.0012094368949462596,0.001788537601600868,"[1, 1, 1]",0.0021474608571600273,9.549886984983047e-06,-9.549886984983047e-06,-6.595870543746329e-06,6.595870543746329e-06,6.38373539452175e-06,-6.38373539452175e-06,False,47,1368,True,True
43,DSC08043.JPG,225.0,215.0,3.428257465362549,1.284342263537606,1.565163619482939,0.9427579757830404,-0.02961793574267776,0.7158278567005832,0.6976483766581788,0.9704223573446522,0.9428402166876163,1.7769067450844092,0.9704223573446522,0.9428402166876163,1.7769067450844092,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,4.527875212481317e-05,0.0017876022194951305,0.0016846959619096994,0.0006375745849237581,"[1, 1, 1]",0.0017944668848558576,-3.150028948795125e-06,3.150028948795125e-06,8.371367402837393e-06,-8.371367402837393e-06,8.598674063886591e-06,-8.598674063886591e-06,False,48,1318,True,True
44,DSC08043.JPG,226.0,215.0,3.4260454177856445,1.2792788095725356,1.5613271083838036,0.9474577047292824,0.02221375158979715,-0.8812007918451854,-0.47221998442645907,0.971173282065574,0.9350149297438373,1.7761031083820678,0.971173282065574,0.9350149297438373,1.7761031083820678,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,4.5620290702265415e-05,0.003247556651079345,0.00321514548599543,0.0005878558608258856,"[1, 1, 1]",0.003258017685836398,-8.182296786118926e-06,8.182296786118926e-06,1.5763542843716394e-05,-1.5763542843716394e-05,1.2001249100723754e-05,-1.2001249100723754e-05,False,49,1248,True,True
45,DSC08043.JPG,227.0,215.0,3.4190709590911865,1.2758810664553328,1.553610913396909,0.9545563632011251,-0.005813170477300378,0.9855829653511339,0.16909294916899234,0.9759045514842498,0.9255363188104322,1.7730623354659854,0.9759045514842498,0.9255363188104322,1.7730623354659854,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,4.444329051531135e-05,0.004737865982656248,0.0047367198785389026,0.0002516359324700764,"[1, 1, 1]",0.0047406333538362565,-1.4026725422056074e-05,1.4026725422056074e-05,2.1968563068464064e-05,-2.1968563068464064e-05,1.184064676618135e-05,-1.184064676618135e-05,False,50,1251,True,True
46,DSC08043.JPG,228.0,215.0,3.44795298576355,1.259961473283315,1.5751118541789768,0.9435814243967602,0.06666186987983055,-0.16212696886543138,0.984515637798929,0.9506712083288424,0.9285291277804625,1.7868643161465418,0.9506712083288424,0.9285291277804625,1.7868643161465418,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,5.987657062300338e-05,0.0061783566346053165,0.005907297805033678,0.0024341564297854267,"[1, 1, 1]",0.0062846390058567325,-1.0854630243972707e-05,1.0854630243972707e-05,3.249926374926382e-05,-3.249926374926382e-05,3.594023725161932e-05,-3.594023725161932e-05,False,51,859,True,True
47,DSC08043.JPG,229.0,215.0,3.4484124183654785,1.2539365631616903,1.573442220134177,0.9469521010103438,0.2698419625518213,0.05989004936384408,0.9610403202953443,0.9491842618582133,0.9215985416954035,1.7873166958119118,0.9491842618582133,0.9215985416954035,1.7873166958119118,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,6.199819037851589e-05,0.00800606688704803,0.007839353391824056,0.0027233869782938365,"[1, 1, 1]",0.00815381519686499,-1.6394976328548694e-05,1.6394976328548694e-05,4.321362433112874e-05,-4.321362433112874e-05,4.413640841738342e-05,-4.413640841738342e-05,False,52,759,True,True
48,DSC08043.JPG,230.0,215.0,3.4488718509674072,1.2479100904732279,1.5717720414736953,0.9503237374324291,0.24949959654153248,0.08104378870312795,0.9649776451494902,0.9476970214951759,0.9146660664021181,1.7877691385110321,0.9476970214951759,0.9146660664021181,1.7877691385110321,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,6.43629384830289e-05,0.009916017289353997,0.009832672685827075,0.0030540518008833127,"[1, 1, 1]",0.010107820838484893,-2.2111554706993886e-05,2.2111554706993886e-05,5.4304309814456886e-05,-5.4304309814456886e-05,5.2654521459416515e-05,-5.2654521459416515e-05,False,53,675,True,True
49,DSC08043.JPG,231.0,215.0,3.4611499309539795,1.2376866184687574,1.5797078312030828,0.9477809380523229,-0.4026532609121092,0.29331481983042207,-0.8670852137735322,0.936320047739067,0.9117600523510068,1.7937759278056773,0.936320047739067,0.9117600523510068,1.7937759278056773,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,7.228685288874017e-05,0.01219903149864257,0.012013774642722127,0.004588288004471703,"[1, 1, 1]",0.012533944648529777,-2.4333714905067083e-05,2.4333714905067083e-05,6.870935526892552e-05,-6.870935526892552e-05,7.340464733207597e-05,-7.340464733207597e-05,False,54,484,True,True
50,DSC08043.JPG,232.0,215.0,3.4410274028778076,1.2389782002330232,1.5613121887040646,0.9614468947726975,0.2491189170519462,0.6642918324828014,0.7047383390049865,0.9520573025119643,0.8978265167612121,1.784555211040183,0.9520573025119643,0.8978265167612121,1.784555211040183,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,6.62527757175428e-05,0.013535733289043936,0.013612613179609505,0.0029303195657200097,"[1, 1, 1]",0.013731461755756376,-3.562298901704786e-05,3.562298901704786e-05,7.312747304122347e-05,-7.312747304122347e-05,6.001908481767515e-05,-6.001908481767515e-05,False,55,593,True,True
51,DSC08043.JPG,233.0,215.0,3.4408867359161377,1.2331770092427852,1.5591585046254268,0.9651113612356673,-0.04759152201555063,0.8510158944765457,0.5229789616997307,0.9510745099987086,0.8907043169232958,1.784725136961393,0.9510745099987086,0.8907043169232958,1.784725136961393,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,6.917137485473092e-05,0.01548077946833345,0.01559738186818353,0.0032304900581852404,"[1, 1, 1]",0.01570619176475646,-4.1550419639158065e-05,4.1550419639158065e-05,8.380342227476412e-05,-8.380342227476412e-05,6.742771503009948e-05,-6.742771503009948e-05,False,56,526,True,True
52,DSC08043.JPG,234.0,215.0,3.4407460689544678,1.2273762966720758,1.5570049872947156,0.9687755338288825,-0.026974670906474773,0.8946246657115071,0.44600344688136856,0.9500918074680774,0.8835826955144676,1.7848950435832198,0.9500918074680774,0.8835826955144676,1.7848950435832198,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,7.225693763030174e-05,0.017466982101025555,0.01762185987576795,0.0035454951914823214,"[1, 1, 1]",0.017722809413344948,-4.759921789165844e-05,4.759921789165844e-05,9.469567789222033e-05,-9.469567789222033e-05,7.498395455840523e-05,-7.498395455840523e-05,False,57,471,True,True
53,DSC08043.JPG,235.0,215.0,3.4406051635742188,1.2215761487775603,1.5548514434841723,0.9724395308879545,-0.014573933266544355,0.8981579288170575,0.43943137731868437,0.9491093947256036,0.8764615732312477,1.785064818793206,0.9491093947256036,0.8764615732312477,1.785064818793206,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,7.548885234140448e-05,0.019493650569747955,0.01968598054702079,0.0038738166011810515,"[1, 1, 1]",0.019780630642785086,-5.376937234502499e-05,5.376937234502499e-05,0.00010580370751944734,-0.00010580370751944734,8.268689703250232e-05,-8.268689703250232e-05,False,58,417,True,True
54,DSC08043.JPG,201.0,216.0,3.3957290649414062,1.4359772640774948,1.5911126719458646,0.8794768030554472,-0.23424832557703282,0.5013484456314024,0.8329330453447823,1.0269277894199196,1.098609863701482,1.7622784591493355,1.0269277894199196,1.098609863701482,1.7622784591493355,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,9.359031491366763e-05,0.006010057824896522,0.007319962784294443,0.00418746965158359,"[1, 1, 1]",0.007322484239630918,1.7955242225919932e-05,-1.7955242225919932e-05,-2.044644417109609e-06,2.044644417109609e-06,2.9895651708411464e-05,-2.9895651708411464e-05,False,59,941,True,True
55,DSC08043.JPG,202.0,216.0,3.410048484802246,1.4258334082617643,1.6010030578310224,0.8754456225356116,0.12314879587130026,0.7007799004313946,0.7026677061220429,1.014006351897418,1.097361411644679,1.7692387594277081,1.014006351897418,1.097361411644679,1.7692387594277081,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,9.38063331569172e-05,0.011253391723841091,0.011287166224878577,0.0008792330800556728,"[1, 1, 1]",0.01128742654537407,3.4556928649065455e-05,-3.4556928649065455e-05,-4.48444308263074e-05,4.48444308263074e-05,-1.3143143830607329e-05,1.3143143830607329e-05,False,60,1216,True,True
56,DSC08043.JPG,203.0,216.0,3.3813037872314453,1.4288542339199677,1.5751048481568648,0.8941900517724904,0.07489807640592501,-0.9214504716267492,-0.3812076946882551,1.0366830364307706,1.078900497070036,1.7559662731857568,1.0366830364307706,1.078900497070036,1.7559662731857568,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,8.115888263721571e-05,0.0017139598981507557,0.006444949457680144,0.006214755194553684,"[1, 1, 1]",0.006445859629275759,4.93759057351717e-06,-4.93759057351717e-06,2.9000631417641642e-05,-2.9000631417641642e-05,5.9297342229314154e-05,-5.9297342229314154e-05,False,61,602,True,True
57,DSC08043.JPG,204.0,216.0,3.381161689758301,1.4231480337777616,1.5729827832637897,0.897796926451299,0.13811987664604608,0.9826613016392635,0.12369181838710963,1.0357190886139946,1.0718921488193378,1.7561314513484652,1.0357190886139946,1.0718921488193378,1.7561314513484652,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,7.678631671559871e-05,0.0019473822646942167,0.006124438003515503,0.005809440967476526,"[1, 1, 1]",0.006125791466247998,5.5899201214515415e-06,-5.5899201214515415e-06,2.55782962177431e-05,-2.55782962177431e-05,5.4599023104451305e-05,-5.4599023104451305e-05,False,62,651,True,True
58,DSC08043.JPG,205.0,216.0,3.3958420753479004,1.4128439151798002,1.5831557534838598,0.8936055003452307,0.1890620268301232,0.738557904920167,0.6471381391100508,1.0224898774309665,1.0707276223617888,1.7632633575162742,1.0224898774309665,1.0707276223617888,1.7632633575162742,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,7.648650613573025e-05,0.006364204978230617,0.007037349787190272,0.0030200154693118776,"[1, 1, 1]",0.007040876789992097,1.8946394637398e-05,-1.8946394637398e-05,-1.0512770034276642e-05,1.0512770034276642e-05,1.7110322701796576e-05,-1.7110322701796576e-05,False,63,1148,True,True
59,DSC08043.JPG,206.0,216.0,3.4162018299102783,1.400718290049294,1.5980188450508963,0.8864627997071279,-0.08573723547556074,0.7336733909843066,0.674071570246511,1.0045498770569252,1.0717299420586703,1.7730670399849113,1.0045498770569252,1.0717299420586703,1.7730670399849113,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,7.951117017114643e-05,0.012480526117498437,0.012503253430175013,0.0007690529324430616,"[1, 1, 1]",0.012503725848669883,3.8960903158802296e-05,-3.8960903158802296e-05,-5.994624670213611e-05,5.994624670213611e-05,-3.103634193646343e-05,3.103634193646343e-05,False,64,924,True,True
60,DSC08043.JPG,207.0,216.0,3.3587236404418945,1.4129359380271684,1.548385508652695,0.9201500144486211,0.11409156059742037,-0.9462155834657715,-0.30275268026389973,1.0510562280305789,1.0422837699619452,1.7462780551379053,1.0510562280305789,1.0422837699619452,1.7462780551379053,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,5.9840972894699505e-05,0.002478583124750413,0.007667387427337176,0.007273267380706609,"[1, 1, 1]",0.007675696123023816,-6.415447230123661e-06,6.415447230123661e-06,5.3672238630175784e-05,-5.3672238630175784e-05,8.078562807778411e-05,-8.078562807778411e-05,False,65,430,True,True
61,DSC08043.JPG,208.0,216.0,3.3796989917755127,1.4006100710521916,1.563755992859043,0.9126891432990211,0.5924107248335633,0.6416595870224321,0.4871575797258772,1.0326050892705234,1.043517565884929,1.7563714493049316,1.0326050892705234,1.043517565884929,1.7563714493049316,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,5.921638288765385e-05,0.0023014477036294055,0.00493453670386229,0.004373714982641679,"[1, 1, 1]",0.004938405375775393,6.4526650249696615e-06,-6.4526650249696615e-06,1.5552117957229328e-05,-1.5552117957229328e-05,3.8882890828428884e-05,-3.8882890828428884e-05,False,66,820,True,True
62,DSC08043.JPG,209.0,216.0,3.4060943126678467,1.3864945522422687,1.5835844876143133,0.9024433302111021,-0.12022312871467014,0.7693894186299786,0.6273645844501261,1.0096486655050183,1.0467571663457051,1.7690166601817312,1.0096486655050183,1.0467571663457051,1.7690166601817312,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,6.352685614435435e-05,0.00852925437004811,0.008552680268528907,0.0006480175720990192,"[1, 1, 1]",0.008553258053512957,2.605984329506761e-05,-2.605984329506761e-05,-3.4118986697029285e-05,3.4118986697029285e-05,-1.043152724466978e-05,1.043152724466978e-05,False,67,1280,True,True
63,DSC08043.JPG,210.0,216.0,3.410775899887085,1.3792101712125826,1.5854350612930623,0.9035626960381015,-0.38363111900137553,0.8530375974449851,0.35377114336678195,1.0046778296345698,1.0415515794551065,1.771452325522921,1.0046778296345698,1.0415515794551065,1.771452325522921,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,6.151964507948858e-05,0.009324577252961291,0.009325111432317063,0.00010348638228427276,"[1, 1, 1]",0.00932513144341702,2.8913025727828057e-05,-2.8913025727828057e-05,-4.2028498628221556e-05,4.2028498628221556e-05,-1.8785257405617983e-05,1.8785257405617983e-05,False,68,1110,True,True
64,DSC08043.JPG,211.0,216.0,3.401405096054077,1.376412742543207,1.575673963633269,0.9119966349225166,-0.4226338089862632,0.8929994969412987,-0.15470152541054882,1.0113590824940877,1.0309604378579873,1.7672780543665076,1.0113590824940877,1.0309604378579873,1.7672780543665076,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,5.381262992244795e-05,0.006738439377383003,0.006807120312873104,0.0009949020306873873,"[1, 1, 1]",0.00680930553387796,2.0275275181447228e-05,-2.0275275181447228e-05,-2.4152132075849764e-05,2.4152132075849764e-05,-3.980754162746791e-06,3.980754162746791e-06,False,69,1424,True,True
65,DSC08043.JPG,212.0,216.0,3.407702684402466,1.3685998422245695,1.5788554935329286,0.9122825322160524,-0.36433339348047766,0.31746178386388707,-0.8754879748922644,1.0050459200006447,1.0263590344980749,1.7704743565431824,1.0050459200006447,1.0263590344980749,1.7704743565431824,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,5.2665897802648846e-05,0.0076792260962496835,0.007680645147738138,0.0001553868036178377,"[1, 1, 1]",0.007680721593105898,2.3648496223049875e-05,-2.3648496223049875e-05,-3.322238765579577e-05,3.322238765579577e-05,-1.3371696555353196e-05,1.3371696555353196e-05,False,70,1213,True,True
66,DSC08043.JPG,213.0,216.0,3.4095826148986816,1.362196119327051,1.5783861721129762,0.9148687685680414,-0.35184430838774644,0.6692320482405436,-0.654472343390395,1.0023955699018183,1.0200628929185414,1.771592745373553,1.0023955699018183,1.0200628929185414,1.771592745373553,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,4.992540445699033e-05,0.007548014986130506,0.007548740402661521,0.00011225094335078566,"[1, 1, 1]",0.007548795057153279,2.3451115733319483e-05,-2.3451115733319483e-05,-3.417154768903252e-05,3.417154768903252e-05,-1.5379057447528766e-05,1.5379057447528766e-05,False,71,1175,True,True
67,DSC08043.JPG,214.0,216.0,3.4109420776367188,1.355955433835404,1.5774856840029894,0.917727853804853,-0.23961479091813476,0.8486155575282681,0.4716316226614213,1.0001761937243228,1.013563475894038,1.7724664446110463,1.0001761937243228,1.013563475894038,1.7724664446110463,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,4.7168986405281525e-05,0.00722428415001724,0.007228957481475361,0.00028599633089182284,"[1, 1, 1]",0.007229450243644715,2.26328307553203e-05,-2.26328307553203e-05,-3.370131207325322e-05,3.370131207325322e-05,-1.6090034026472466e-05,1.6090034026472466e-05,False,72,1162,True,True
68,DSC08043.JPG,215.0,216.0,3.39874529838562,1.3541462278141354,1.565419380430179,0.9275800196516572,-0.2886751103141447,0.8754523260535385,0.3876208269592405,1.0092168677527678,1.0019931212702298,1.7669594320631876,1.0092168677527678,1.0019931212702298,1.7669594320631876,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,3.802220642943852e-05,0.004598792288138856,0.004643841722045934,0.0007046317576063804,"[1, 1, 1]",0.004648153563090934,1.35582663245426e-05,-1.35582663245426e-05,-1.6426997202723115e-05,1.6426997202723115e-05,-3.1391255399526585e-06,3.1391255399526585e-06,False,73,1441,True,True
69,DSC08043.JPG,216.0,216.0,3.4014835357666016,1.3474658173167695,1.5656583727978255,0.9297211034456612,-0.3162324079916158,0.8829484357945314,0.3469857689643979,1.005854324563231,0.9960227460580701,1.7684816556678475,1.005854324563231,0.9960227460580701,1.7684816556678475,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,3.613013845255024e-05,0.004479045949135374,0.004492714228954404,0.0004021545767096519,"[1, 1, 1]",0.004494889515833924,1.3394112722719953e-05,-1.3394112722719953e-05,-1.766335415198661e-05,1.766335415198661e-05,-5.580816716310721e-06,5.580816716310721e-06,False,74,1390,True,True
70,DSC08043.JPG,217.0,216.0,3.404226541519165,1.3407745172512622,1.5658980405595697,0.9318654589016032,0.09385162336280482,-0.9458005646521291,-0.31089092089651,1.0024860657142871,0.9900428732009919,1.7700065000742702,1.0024860657142871,0.9900428732009919,1.7700065000742702,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,3.470145342635792e-05,0.004246579915815831,0.004248294448428106,0.00015083549201409558,"[1, 1, 1]",0.004248776222429045,1.2930963110502347e-05,-1.2930963110502347e-05,-1.8054790027699497e-05,1.8054790027699497e-05,-7.119370937225256e-06,7.119370937225256e-06,False,75,1351,True,True
71,DSC08043.JPG,218.0,216.0,3.4069738388061523,1.334072461762568,1.566137983386711,0.9340133453475868,-0.06350209220722829,-0.9440443427406351,-0.32364759109980556,0.9991124831879054,0.984053298056281,1.7715337417192705,0.9991124831879054,0.984053298056281,1.7715337417192705,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,3.379752371913145e-05,0.0039016067533788807,0.003901775735657795,5.310581888665072e-05,"[1, 1, 1]",0.0039018718533238976,1.2167044261657267e-05,-1.2167044261657267e-05,-1.759671504619753e-05,1.759671504619753e-05,-7.750160443187326e-06,7.750160443187326e-06,False,76,1338,True,True
72,DSC08043.JPG,219.0,216.0,3.4500489234924316,1.3138900048283333,1.5994908925289713,0.9155405526359304,0.4875761317912328,-0.8618917244727246,0.13932756723969425,0.962186000914905,0.9927894155539022,1.7920546419122807,0.962186000914905,0.9927894155539022,1.7920546419122807,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,5.7992470320453884e-05,0.00957930847674647,0.009663993159013826,0.003744865331721918,"[1, 1, 1]",0.009979477236187773,3.685317107970931e-05,-3.685317107970931e-05,-5.758396828858814e-05,5.758396828858814e-05,-3.0878879076823296e-05,3.0878879076823296e-05,False,77,927,True,True
